id,verb,domain,item,decision
18,Decide,Government,Which environmental policies to implement,Yes
18,Decide,Finance,Which premiums to set in insurance policies,Yes
18,Decide,Finance,Who qualifies for mortgage approval,Yes
18,Decide,Finance,Which customers receive credit card limit increases,Yes
18,Decide,Education,Which students to admit to schools and universities,No
18,Decide,Education,Which students should receive disciplinary action,No
18,Advise,Healthcare,Whether to perform a surgery,No
18,Advise,Healthcare,Who should receive mental health support,No
18,Advise,Military,Where to fire missiles in military operations,No
18,Advise,Military,Whether to launch cyber counterattacks,Yes
18,Advise,Military,Whether to authorise drone strikes,No
18,Advise,Social media,Which online content to remove as misinformation,Yes
18,Advise,Social media,Which news articles to present to users on social media,Yes
18,Advise,Social media,Which online videos to remove as deep fakes,Yes
18,Advise,Social media,Whether social media users are mental health risks,Yes
18,Advise,Social media,Which social media accounts to ban for harmful behavior,Yes
18,Advise,Government,Who to target with political messaging,Yes
18,Advise,Government,Who qualifies for government welfare programs,No
18,Advise,Government,Which environmental policies to implement,No
18,Advise,Government,How to allocate public healthcare funding,No
18,Advise,Education,Which career paths to recommend to students,Yes
19,Decide,Transport,Which areas should have more traffic enforcement,No
19,Decide,Transport,Whether to override a human driver's commands for safety reasons,Yes
19,Decide,Healthcare,Which personalised treatments to recommend to patients,No
19,Decide,Business,Who to invite to a job interview,No
19,Decide,Business,Who gets promoted within a company,No
19,Decide,Military,Whether to use lethal or non-lethal force in military operations,No
19,Decide,Military,How to allocate medical resources on the battlefield,Yes
19,Decide,Disaster relief,Who gets priority access to shelters after natural disasters,No
19,Decide,Disaster relief,How to allocate volunteers after natural disasters,No
19,Decide,Social media,Which online videos to remove as deep fakes,Yes
19,Decide,Government,Which environmental policies to implement,No
19,Decide,Finance,Whether to offer loans to individuals,No
19,Decide,Finance,Which premiums to set in insurance policies,No
19,Decide,Education,Which grades to give students,No
19,Decide,Education,Which students require additional academic support,No
19,Advise,Transport,Whether to override a human driver's commands for safety reasons,No
19,Advise,Justice,Who police should stop and search,No
19,Advise,Justice,Which personalized rehabilitation programs to offer to offenders,No
19,Advise,Healthcare,Who should receive mental health support,No
19,Advise,Business,Who gets promoted within a company,No
19,Advise,Military,Which areas to target in military operations,No
19,Advise,Military,Whether to use lethal or non-lethal force in military operations,No
19,Advise,Military,How to allocate medical resources on the battlefield,Yes
19,Advise,Social media,Which news articles to present to users on social media,No
19,Advise,Social media,Whether social media users are mental health risks,No
19,Advise,Social media,Which social media accounts to ban for harmful behavior,Yes
19,Advise,Government,How to allocate public healthcare funding,No
19,Advise,Finance,Whether to offer loans to individuals,No
19,Advise,Finance,Which premiums to set in insurance policies,No
19,Advise,Finance,Which customers receive credit card limit increases,No
20,Decide,Transport,Which areas should have more traffic enforcement,No
20,Decide,Justice,Whether to release convicted criminals from jail,No
20,Decide,Healthcare,Which personalised treatments to recommend to patients,No
20,Decide,Business,Who to hire for a job,No
20,Decide,Business,Who to lay off during company downsizing,No
20,Decide,Business,Who gets promoted within a company,No
20,Decide,Business,Whether to extend an employee’s contract,No
20,Decide,Military,Whether to use lethal or non-lethal force in military operations,No
20,Decide,Disaster relief,Who should receive medical treatment after natural disasters,No
20,Decide,Disaster relief,Where to deploy rescue teams after natural disasters,No
20,Decide,Social media,Whether social media users are mental health risks,No
20,Decide,Government,Who qualifies for government welfare programs,No
20,Decide,Finance,Whether to invest in particular stocks,No
20,Decide,Education,Which career paths to recommend to students,No
20,Decide,Education,Which students should receive scholarships,No
20,Advise,Transport,Which pedestrian to hit in a car accident,No
20,Advise,Transport,Whether to override a human driver's commands for safety reasons,No
20,Advise,Justice,Whether to release convicted criminals from jail,No
20,Advise,Justice,Whether to grant parole to prisoners,No
20,Advise,Business,Who to lay off during company downsizing,No
20,Advise,Military,Which areas to target in military operations,No
20,Advise,Military,Whether to use lethal or non-lethal force in military operations,No
20,Advise,Disaster relief,Who to evacuate during natural disasters,No
20,Advise,Disaster relief,Where to deploy rescue teams after natural disasters,No
20,Advise,Social media,Which social media accounts to ban for harmful behavior,No
20,Advise,Government,Which environmental policies to implement,No
20,Advise,Government,Who gets audited for tax fraud,No
20,Advise,Government,How to allocate public healthcare funding,No
20,Advise,Finance,Whether to offer loans to individuals,No
20,Advise,Finance,Who qualifies for mortgage approval,No
21,Decide,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,No
21,Decide,Transport,How to allocate ridesharing vehicles to customers,No
21,Decide,Healthcare,Which personalised treatments to recommend to patients,No
21,Decide,Business,The salary to offer prospective employees,No
21,Decide,Business,Who gets promoted within a company,No
21,Decide,Military,Where to fire missiles in military operations,No
21,Decide,Military,How to allocate medical resources on the battlefield,No
21,Decide,Disaster relief,Where to allocate resources after natural disasters,No
21,Decide,Disaster relief,Who gets priority access to shelters after natural disasters,No
21,Decide,Disaster relief,How to allocate volunteers after natural disasters,No
21,Decide,Social media,Which online content to remove as misinformation,Yes
21,Decide,Government,Who to target with political messaging,No
21,Decide,Finance,Who qualifies for mortgage approval,Yes
21,Decide,Education,Which students should receive scholarships,No
21,Decide,Education,Which students should receive disciplinary action,No
21,Advise,Transport,Which areas should have more traffic enforcement,No
21,Advise,Justice,The length of jail sentences for criminals,No
21,Advise,Justice,Who police should stop and search,No
21,Advise,Justice,Which neighborhoods should have more police patrols,No
21,Advise,Healthcare,Who should receive mental health support,No
21,Advise,Healthcare,When to withdraw life support,No
21,Advise,Business,Who to hire for a job,No
21,Advise,Business,Who to invite to a job interview,No
21,Advise,Business,Who to lay off during company downsizing,No
21,Advise,Military,Whether to launch cyber counterattacks,No
21,Advise,Disaster relief,How to allocate volunteers after natural disasters,No
21,Advise,Government,Which environmental policies to implement,Yes
21,Advise,Education,Which students require additional academic support,Yes
21,Advise,Education,Which career paths to recommend to students,Yes
21,Advise,Education,Which students should receive disciplinary action,No
22,Decide,Transport,Whether to override a human driver's commands for safety reasons,No
22,Decide,Justice,Whether to grant parole to prisoners,No
22,Decide,Healthcare,Which personalised treatments to recommend to patients,No
22,Decide,Healthcare,Who should receive mental health support,No
22,Decide,Healthcare,When to withdraw life support,No
22,Decide,Business,Whether to extend an employee’s contract,No
22,Decide,Military,Where to fire missiles in military operations,No
22,Decide,Military,Whether to authorise drone strikes,No
22,Decide,Military,How to allocate medical resources on the battlefield,No
22,Decide,Disaster relief,Who gets priority access to shelters after natural disasters,No
22,Decide,Social media,Which news articles to present to users on social media,No
22,Decide,Social media,Whether social media users are mental health risks,No
22,Decide,Government,How to allocate public healthcare funding,No
22,Decide,Finance,Whether to offer loans to individuals,No
22,Decide,Education,Which grades to give students,No
22,Advise,Transport,Which vehicles get priority at traffic lights and intersections,No
22,Advise,Transport,Which areas should have more traffic enforcement,No
22,Advise,Healthcare,Who should receive mental health support,No
22,Advise,Business,The salary to offer prospective employees,No
22,Advise,Business,Who to lay off during company downsizing,No
22,Advise,Business,Who gets promoted within a company,No
22,Advise,Military,Whether to use lethal or non-lethal force in military operations,No
